index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
14	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	48	1:10.357	ἀλλ' ὅτε δή ῥ' ἄπεσαν δουρηνεκὲς ἢ καὶ ἔλασσον ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
15	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	38	1:10.365	ἀλλ' ὅτε δὴ τάχ' ἔμελλε μιγήσεσθαι φυλάκεσσι	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
16	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	44	1:10.494	ἀλλ' ὅτε δὴ βασιλῆα κιχήσατο Τυδέος υἱός ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
17	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	44	1:11.170	ἀλλ' ὅτε δὴ Σκαιάς τε πύλας καὶ φηγὸν ἵκοντο ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
18	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:11.181	ἀλλ' ὅτε δὴ τάχ' ἔμελλεν ὑπὸ πτόλιν αἰπύ τε τεῖχος	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
19	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	1:11.737	ἀλλ' ὅτε δὴ Πυλίων καὶ Ἐπειῶν ἔπλετο νεῖκος ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
20	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	1:11.806	ἀλλ' ὅτε δὴ κατὰ νῆας Ὀδυσσῆος θείοιο	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
21	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	1:13.145	κτείνων · ἀλλ' ὅτε δὴ πυκινῇς ἐνέκυρσε φάλαγξι	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
22	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	53	1:16.705	ἀλλ' ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
23	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	53	1:16.786	ἀλλ' ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
24	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	45	1:17.728	ἀλλ' ὅτε δή ῥ' ἐν τοῖσιν ἑλίξεται ἀλκὶ πεποιθώς ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
25	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	45	1:17.732	ἀλλ' ὅτε δή ῥ' Αἴαντε μεταστρεφθέντε κατ' αὐτοὺς	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
26	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	1:20.228	ἀλλ' ὅτε δὴ σκιρτῷεν ἐπ' εὐρέα νῶτα θαλάσσης ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
27	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	53	1:20.447	ἀλλ' ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
28	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	1:21.450	ἀλλ' ὅτε δὴ μισθοῖο τέλος πολυγηθέες ὧραι	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
29	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	55	1:22.74	ἀλλ' ὅτε δὴ πολιόν τε κάρη πολιόν τε γένειον	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
30	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	55	1:22.208	ἀλλ' ὅτε δὴ τὸ τέταρτον ἐπὶ κρουνοὺς ἀφίκοντο ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
31	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	1:23.117	ἀλλ' ὅτε δὴ κνημοὺς προσέβαν πολυπίδακος Ἴδης ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
32	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	59	1:23.373	ἀλλ' ὅτε δὴ πύματον τέλεον δρόμον ὠκέες ἵπποι	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
33	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	1:23.721	ἀλλ' ὅτε δή ῥ' ἀνίαζον ἐϋκνήμιδας Ἀχαιούς ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
34	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	1:23.768	ἀλλ' ὅτε δὴ πύματον τέλεον δρόμον , αὐτίκ' Ὀδυσσεὺς	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
35	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	48	1:23.773	ἀλλ' ὅτε δὴ τάχ' ἔμελλον ἐπαΐξασθαι ἄεθλον ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
36	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	46	1:23.816	ἀλλ' ὅτε δὴ σχεδὸν ἦσαν ἐπ' ἀλλήλοισιν ἰόντες ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
37	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	57	1:23.844	ἀλλ' ὅτε δὴ σόλον εἷλε μενεπτόλεμος Πολυποίτης ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
38	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	42	1:24.31	ἀλλ' ὅτε δή ῥ' ἐκ τοῖο δυωδεκάτη γένετ' ἠώς ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
39	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	55	1:24.443	ἀλλ' ὅτε δὴ πύργους τε νεῶν καὶ τάφρον ἵκοντο ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
40	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:24.448	ἀλλ' ὅτε δὴ κλισίην Πηληϊάδεω ἀφίκοντο	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
41	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	46	1:24.785	ἀλλ' ὅτε δὴ δεκάτη ἐφάνη φαεσίμβροτος ἠώς ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
42	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	50	1:3.209	ἀλλ' ὅτε δὴ Τρώεσσιν ἐν ἀγρομένοισιν ἔμιχθεν	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
43	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:3.212	ἀλλ' ὅτε δὴ μύθους καὶ μήδεα πᾶσιν ὕφαινον	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
44	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	50	1:3.216	ἀλλ' ὅτε δὴ πολύμητις ἀναΐξειεν Ὀδυσσεὺς	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
45	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	1:3.221	ἀλλ' ὅτε δὴ ὄπα τε μεγάλην ἐκ στήθεος εἵη	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
46	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	1:3.264	ἀλλ' ὅτε δή ῥ' ἵκοντο μετὰ Τρῶας καὶ Ἀχαιούς ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
47	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:4.210	ἀλλ' ὅτε δή ῥ' ἵκανον ὅθι ξανθὸς Μενέλαος	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
48	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	45	1:5.334	ἀλλ' ὅτε δή ῥ' ἐκίχανε πολὺν καθ' ὅμιλον ὀπάζων ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
49	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	53	1:5.438	ἀλλ' ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
50	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:5.780	ἀλλ' ὅτε δή ῥ' ἵκανον ὅθι πλεῖστοι καὶ ἄριστοι	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
51	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	1:6.175	ἀλλ' ὅτε δὴ δεκάτη ἐφάνη ῥοδοδάκτυλος Ἠὼς	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
52	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	1:6.191	ἀλλ' ὅτε δὴ γίγνωσκε θεοῦ γόνον ἠῢν ἐόντα	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
53	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	1:6.200	ἀλλ' ὅτε δὴ καὶ κεῖνος ἀπήχθετο πᾶσι θεοῖσιν ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
54	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	1:6.242	ἀλλ' ὅτε δὴ Πριάμοιο δόμον περικαλλέ' ἵκανε	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
55	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:7.186	ἀλλ' ὅτε δὴ τὸν ἵκανε φέρων ἀν' ὅμιλον ἁπάντῃ	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
56	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	1:8.23	ἀλλ' ὅτε δὴ καὶ ἐγὼ πρόφρων ἐθέλοιμι ἐρύσσαι ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
57	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	42	1:8.180	ἀλλ' ὅτε κεν δὴ νηυσὶν ἔπι γλαφυρῇσι γένωμαι ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
58	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	1:9.474	ἀλλ' ὅτε δὴ δεκάτη μοι ἐπήλυθε νὺξ ἐρεβεννή ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
59	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	1:9.553	ἀλλ' ὅτε δὴ Μελέαγρον ἔδυ χόλος , ὅς τε καὶ ἄλλων	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
60	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	2:1.16	ἀλλ' ὅτε δὴ ἔτος ἦλθε περιπλομένων ἐνιαυτῶν ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
61	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	48	2:10.17	ἀλλ' ὅτε δὴ καὶ ἐγὼν ὁδὸν ᾔτεον ἠδ' ἐκέλευον	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
62	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	2:10.144	ἀλλ' ὅτε δὴ τρίτον ἦμαρ ἐυπλόκαμος τέλεσ' Ἠώς ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
63	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	2:10.156	ἀλλ' ὅτε δὴ σχεδὸν ἦα κιὼν νεὸς ἀμφιελίσσης ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
64	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	2:10.249	ἀλλ' ὅτε δή μιν πάντες ἀγασσάμεθ' ἐξερέοντες ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
65	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	2:10.275	ἀλλ' ὅτε δὴ ἄρ' ἔμελλον ἰὼν ἱερὰς ἀνὰ βήσσας	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
66	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	44	2:10.469	ἀλλ' ὅτε δή ῥ' ἐνιαυτὸς ἔην , περὶ δ' ἔτραπον ὧραι	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
67	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	2:10.569	ἀλλ' ὅτε δή ῥ' ἐπὶ νῆα θοὴν καὶ θῖνα θαλάσσης	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
68	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	46	2:11.294	ἀλλ' ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
69	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	2:11.533	ἀλλ' ὅτε δὴ Πριάμοιο πόλιν διεπέρσαμεν αἰπήν ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
70	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	55	2:12.201	ἀλλ' ὅτε δὴ τὴν νῆσον ἐλείπομεν , αὐτίκ' ἔπειτα	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
71	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	55	2:12.329	ἀλλ' ὅτε δὴ νηὸς ἐξέφθιτο ἤια πάντα ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
72	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	51	2:12.335	ἀλλ' ὅτε δὴ διὰ νήσου ἰὼν ἤλυξα ἑταίρους ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
73	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	47	2:12.368	ἀλλ' ὅτε δὴ σχεδὸν ἦα κιὼν νεὸς ἀμφιελίσσης ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
74	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	48	2:12.399	ἀλλ' ὅτε δὴ ἕβδομον ἦμαρ ἐπὶ Ζεὺς θῆκε Κρονίων ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
75	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	2:12.403	ἀλλ' ὅτε δὴ τὴν νῆσον ἐλείπομεν , οὐ δέ τις ἄλλη	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
76	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	49	2:14.235	ἀλλ' ὅτε δὴ τήν γε στυγερὴν ὁδὸν εὐρύοπα Ζεὺς	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
77	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	53	2:14.287	ἀλλ' ὅτε δὴ ὄγδοόν μοι ἐπιπλόμενον ἔτος ἦλθεν ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
78	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	46	2:14.293	ἀλλ' ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
79	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	52	2:14.301	ἀλλ' ὅτε δὴ Κρήτην μὲν ἐλείπομεν , οὐ δέ τις ἄλλη	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
80	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	46	2:14.472	ἀλλ' ὅτε δή ῥ' ἱκόμεσθα ποτὶ πτόλιν αἰπύ τε τεῖχος ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
81	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	45	2:14.483	ἀλλ' ὅτε δὴ τρίχα νυκτὸς ἔην , μετὰ δ' ἄστρα βεβήκει ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
82	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	46	2:15.101	ἀλλ' ὅτε δή ῥ' ἵκανον ὅθι κειμήλια κεῖτο ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
83	1:21.1	ἀλλ' ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο	10.4	45	2:15.446	ἀλλ' ὅτε κεν δὴ νηῦς πλείη βιότοιο γένηται ,	{'δή': [967, '3.35'], 'ὅτε': [452, '4.12'], 'ἀλλά': [1430, '2.96']}
