index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
16	2:23.1	γρηῢς δ' εἰς ὑπερῷ' ἀνεβήσετο καγχαλόωσα ,	10.8	35	2:5.470	εἰ δέ κεν ἐς κλιτὺν ἀναβὰς καὶ δάσκιον ὕλην	{'δέ': [12138, '0.92'], 'εἰς': [864, '3.48'], 'ἀναβαίνω': [44, '6.44']}
17	2:23.1	γρηῢς δ' εἰς ὑπερῷ' ἀνεβήσετο καγχαλόωσα ,	9.9	34	1:14.287	εἰς ἐλάτην ἀναβὰς περιμήκετον , ἣ τότ' ἐν Ἴδῃ	{'εἰς': [864, '3.48'], 'ἀναβαίνω': [44, '6.44']}
1	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	18.5	80	2:19.477	πεφραδέειν ἐθέλουσα φίλον πόσιν ἔνδον ἐόντα .	{'εἰμί': [2118, '2.59'], 'φίλος': [677, '3.71'], 'ἔνδον': [54, '6.24'], 'πόσις1': [67, '6.02']}
2	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	14.8	43	2:23.71	ἣ πόσιν ἔνδον ἐόντα παρ' ἐσχάρῃ οὔ ποτ' ἔφησθα	{'εἰμί': [2118, '2.59'], 'ἔνδον': [54, '6.24'], 'πόσις1': [67, '6.02']}
3	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	12.5	52	2:16.202	Τηλέμαχ' , οὔ σε ἔοικε φίλον πατέρ' ἔνδον ἐόντα	{'εἰμί': [2118, '2.59'], 'φίλος': [677, '3.71'], 'ἔνδον': [54, '6.24']}
4	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	12.5	48	2:6.51	πατρὶ φίλῳ καὶ μητρί · κιχήσατο δ' ἔνδον ἐόντας ·	{'εἰμί': [2118, '2.59'], 'φίλος': [677, '3.71'], 'ἔνδον': [54, '6.24']}
5	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	11.9	36	1:9.528	ὡς ἦν · ἐν δ' ὑμῖν ἐρέω πάντεσσι φίλοισι .	{'εἴρω2': [104, '5.58'], 'φίλος': [677, '3.71'], 'εἰμί': [2118, '2.59']}
6	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	10.5	48	2:15.374	ἐκ δ' ἄρα δεσποίνης οὐ μείλιχον ἔστιν ἀκοῦσαι	{'εἰμί': [2118, '2.59'], 'δέσποινα': [10, '7.92']}
7	2:23.2	δεσποίνῃ ἐρέουσα φίλον πόσιν ἔνδον ἐόντα ·	9.9	39	2:10.226	ὦ φίλοι , ἔνδον γάρ τις ἐποιχομένη μέγαν ἱστὸν	{'φίλος': [677, '3.71'], 'ἔνδον': [54, '6.24']}
1	2:23.3	γούνατα δ' ἐρρώσαντο , πόδες δ' ὑπερικταίνοντο .	10.0	34	1:15.269	ὣς Ἕκτωρ λαιψηρὰ πόδας καὶ γούνατ' ἐνώμα	{'γόνυ': [122, '5.43'], 'πούς': [287, '4.57']}
2	2:23.3	γούνατα δ' ἐρρώσαντο , πόδες δ' ὑπερικταίνοντο .	10.0	55	1:17.386	γούνατά τε κνῆμαί τε πόδες θ' ὑπένερθεν ἑκάστου	{'γόνυ': [122, '5.43'], 'πούς': [287, '4.57']}
3	2:23.3	γούνατα δ' ἐρρώσαντο , πόδες δ' ὑπερικταίνοντο .	10.0	39	1:21.611	ἐς πόλιν , ὅν τινα τῶν γε πόδες καὶ γοῦνα σαώσαι .	{'γόνυ': [122, '5.43'], 'πούς': [287, '4.57']}
4	2:23.3	γούνατα δ' ἐρρώσαντο , πόδες δ' ὑπερικταίνοντο .	10.0	35	1:22.24	ὣς Ἀχιλεὺς λαιψηρὰ πόδας καὶ γούνατ' ἐνώμα .	{'γόνυ': [122, '5.43'], 'πούς': [287, '4.57']}
5	2:23.3	γούνατα δ' ἐρρώσαντο , πόδες δ' ὑπερικταίνοντο .	10.0	42	1:23.444	φθήσονται τούτοισι πόδες καὶ γοῦνα καμόντα	{'γόνυ': [122, '5.43'], 'πούς': [287, '4.57']}
6	2:23.3	γούνατα δ' ἐρρώσαντο , πόδες δ' ὑπερικταίνοντο .	8.9	38	1:11.50	ῥώοντ' · ἄσβεστος δὲ βοὴ γένετ' ἠῶθι πρό .	{'δέ': [12138, '0.92'], 'ῥώομαι': [9, '8.03']}
1	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	37.1	100	1:23.68	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
2	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	37.1	100	1:24.682	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
3	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	37.1	99	2:20.32	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπε ·	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
4	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	37.1	97	2:4.803	στῆ δ' ἄρ ὑπὲρ κεφαλῆς , καί μιν πρὸς μῦθον ἔειπεν ·	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
5	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	37.1	96	2:6.21	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς , καί μιν πρὸς μῦθον ἔειπεν ,	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
6	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	33.3	97	1:2.59	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί με πρὸς μῦθον ἔειπεν ·	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
7	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	23.2	71	1:11.429	στῆ δὲ μάλ' ἐγγὺς ἰὼν καί μιν πρὸς μῦθον ἔειπεν	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92']}
8	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	23.2	77	1:7.46	στῆ δὲ παρ' Ἕκτορ' ἰὼν καί μιν πρὸς μῦθον ἔειπεν ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92']}
9	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	23.2	75	1:8.280	στῆ δὲ παρ' αὐτὸν ἰὼν καί μιν πρὸς μῦθον ἔειπε ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92']}
10	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	23.2	74	2:17.414	στῆ δὲ παρ' Ἀντίνοον , καί μιν πρὸς μῦθον ἔειπε ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92']}
11	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	18.9	63	1:2.20	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς Νηληΐῳ υἷι ἐοικώς	{'ὑπέρ': [82, '5.82'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
12	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	18.2	74	1:11.522	Ἕκτορι παρβεβαώς , καί μιν πρὸς μῦθον ἔειπεν ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
13	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	18.2	70	2:15.45	λὰξ ποδὶ κινήσας , καί μιν πρὸς μῦθον ἔειπεν ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
14	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	18.2	69	2:20.261	ἐν δέπαϊ χρυσέῳ , καί μιν πρὸς μῦθον ἔειπεν ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
15	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	18.2	65	2:23.165	ἀντίον ἧς ἀλόχου , καί μιν πρὸς μῦθον ἔειπε ·	{'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
16	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	17.2	58	2:19.96	ἦ ῥα καὶ Εὐρυνόμην ταμίην πρὸς μῦθον ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'ἄρα': [1772, '2.76']}
17	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	16.0	58	2:20.128	στῆ δ' ἄρ' ἐπ' οὐδὸν ἰών , πρὸς δ' Εὐρύκλειαν ἔειπε ·	{'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92'], 'ἄρα': [1772, '2.76']}
18	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.4	44	2:14.494	ἦ καὶ ἐπ' ἀγκῶνος κεφαλὴν σχέθεν εἶπέ τε μῦθον ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'κεφαλή': [137, '5.31']}
19	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.3	65	1:10.140	ἐκ δ' ἦλθε κλισίης καί σφεας πρὸς μῦθον ἔειπε ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92']}
20	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.3	67	1:23.235	ἕζετο δ' ὀρθωθεὶς καί σφεας πρὸς μῦθον ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30'], 'δέ': [12138, '0.92']}
21	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.271	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
22	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.456	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
23	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.657	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
24	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.706	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
25	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.752	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
26	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.801	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
27	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	15.1	58	1:23.830	στῆ δ' ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ·	{'καί': [5283, '1.71'], 'εἶπον': [561, '3.90'], 'ἵστημι': [456, '4.11'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92']}
28	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	14.4	59	1:13.306	τὸν καὶ Μηριόνης πρότερος πρὸς μῦθον ἔειπε ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
29	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	14.4	58	1:24.485	τὸν καὶ λισσόμενος Πρίαμος πρὸς μῦθον ἔειπε ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
30	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	14.4	56	1:5.632	τὸν καὶ Τληπόλεμος πρότερος πρὸς μῦθον ἔειπε ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
31	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	14.4	58	2:16.460	τὸν καὶ Τηλέμαχος πρότερος πρὸς μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
32	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	14.4	59	2:17.74	τὸν καὶ Πείραιος πρότερος πρὸς μῦθον ἔειπε ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'πρός': [377, '4.30']}
33	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.9	38	1:15.433	τόν ῥ' ἔβαλεν κεφαλὴν ὑπὲρ οὔατος ὀξέϊ χαλκῷ	{'ὑπέρ': [82, '5.82'], 'κεφαλή': [137, '5.31'], 'ἄρα': [1772, '2.76']}
34	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.6	65	1:11.440	ἂψ δ' ἀναχωρήσας Σῶκον πρὸς μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'πρός': [377, '4.30']}
35	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.6	65	1:15.13	δεινὰ δ' ὑπόδρα ἰδὼν Ἥρην πρὸς μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'πρός': [377, '4.30']}
36	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.6	65	1:6.381	τὸν δ' αὖτ' ὀτρηρὴ ταμίη πρὸς μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'πρός': [377, '4.30']}
37	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.6	58	2:14.492	φθεγξάμενος δ' ὀλίγῃ ὀπί με πρὸς μῦθον ἔειπε ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'πρός': [377, '4.30']}
38	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.6	64	2:17.495	τὴν δ' αὖτ' Εὐρυνόμη ταμίη πρὸς μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'πρός': [377, '4.30']}
39	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.6	64	2:18.169	τὴν δ' αὖτ' Εὐρυνόμη ταμίη πρὸς μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'πρός': [377, '4.30']}
40	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.5	42	2:19.417	κύσσ' ἄρα μιν κεφαλήν τε καὶ ἄμφω φάεα καλά .	{'κεφαλή': [137, '5.31'], 'καί': [5283, '1.71'], 'μιν': [649, '3.76'], 'ἄρα': [1772, '2.76']}
41	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	13.4	53	1:20.114	ἣ δ' ἄμυδις στήσασα θεοὺς μετὰ μῦθον ἔειπε ·	{'εἶπον': [561, '3.90'], 'μῦθος': [300, '4.52'], 'δέ': [12138, '0.92'], 'ἵστημι': [456, '4.11']}
42	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	12.9	54	1:10.318	ὅς ῥα τότε Τρωσίν τε καὶ Ἕκτορι μῦθον ἔειπεν ·	{'εἶπον': [561, '3.90'], 'καί': [5283, '1.71'], 'μῦθος': [300, '4.52'], 'ἄρα': [1772, '2.76']}
43	2:23.4	στῆ δ' ἄρ' ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν ·	12.8	49	2:8.68	αὐτοῦ ὑπὲρ κεφαλῆς καὶ ἐπέφραδε χερσὶν ἑλέσθαι	{'ὑπέρ': [82, '5.82'], 'καί': [5283, '1.71'], 'κεφαλή': [137, '5.31']}
