index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
17	1:22.1	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.4	46	1:5.627	ὣς οἳ μὲν πονέοντο κατὰ κρατερὴν ὑσμίνην ·	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ὡς': [2007, '2.63'], 'κατά': [876, '3.48']}
18	1:22.1	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.4	39	1:7.370	νῦν μὲν δόρπον ἕλεσθε κατὰ πτόλιν ὡς τὸ πάρος περ ,	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ὡς': [2007, '2.63'], 'κατά': [876, '3.48']}
19	1:22.1	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.4	43	2:4.15	ὣς οἱ μὲν δαίνυντο καθ' ὑψερεφὲς μέγα δῶμα	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ὡς': [2007, '2.63'], 'κατά': [876, '3.48']}
20	1:22.1	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.1	40	1:23.100	οὐ δ' ἔλαβε · ψυχὴ δὲ κατὰ χθονὸς ἠΰτε καπνὸς	{'ἠύτε': [36, '6.64'], 'κατά': [876, '3.48']}
21	1:22.1	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.1	41	1:8.131	καί νύ κε σήκασθεν κατὰ Ἴλιον ἠΰτε ἄρνες ,	{'ἠύτε': [36, '6.64'], 'κατά': [876, '3.48']}
22	1:22.1	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	9.6	45	1:11.706	ἡμεῖς μὲν τὰ ἕκαστα διείπομεν , ἀμφί τε ἄστυ	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ἄστυ': [131, '5.35']}
1	1:22.2	ἱδρῶ ἀπεψύχοντο πίον τ' ἀκέοντό τε δίψαν	16.1	47	1:11.621	ἐξ ὀχέων · τοὶ δ' ἱδρῶ ἀπεψύχοντο χιτώνων	{'ἱδρώς': [19, '7.28'], 'ἀποψύχω': [4, '8.84']}
2	1:22.2	ἱδρῶ ἀπεψύχοντο πίον τ' ἀκέοντό τε δίψαν	16.1	52	1:21.561	ἱδρῶ ἀποψυχθεὶς προτὶ Ἴλιον ἀπονεοίμην ·	{'ἱδρώς': [19, '7.28'], 'ἀποψύχω': [4, '8.84']}
3	1:22.2	ἱδρῶ ἀπεψύχοντο πίον τ' ἀκέοντό τε δίψαν	14.5	56	1:11.642	τὼ δ' ἐπεὶ οὖν πίνοντ' ἀφέτην πολυκαγκέα δίψαν	{'δίψα': [4, '8.84'], 'πίνω': [90, '5.73']}
4	1:22.2	ἱδρῶ ἀπεψύχοντο πίον τ' ἀκέοντό τε δίψαν	10.9	31	1:19.166	δίψά τε καὶ λιμός , βλάβεται δέ τε γούνατ' ἰόντι .	{'δίψα': [4, '8.84'], 'τε': [4322, '2.13']}
5	1:22.2	ἱδρῶ ἀπεψύχοντο πίον τ' ἀκέοντό τε δίψαν	10.1	48	1:5.448	ἐν μεγάλῳ ἀδύτῳ ἀκέοντό τε κύδαινόν τε ·	{'ἀκέομαι': [9, '8.03'], 'τε': [4322, '2.13']}
6	1:22.2	ἱδρῶ ἀπεψύχοντο πίον τ' ἀκέοντό τε δίψαν	9.4	32	1:13.711	ὁππότε μιν κάματός τε καὶ ἱδρὼς γούναθ' ἵκοιτο .	{'ἱδρώς': [19, '7.28'], 'τε': [4322, '2.13']}
1	1:22.3	κεκλιμένοι καλῇσιν ἐπάλξεσιν · αὐτὰρ Ἀχαιοὶ	10.9	38	1:10.472	καλὰ παρ' αὐτοῖσι χθονὶ κέκλιτο εὖ κατὰ κόσμον	{'καλός': [309, '4.49'], 'κλίνω': [42, '6.49']}
2	1:22.3	κεκλιμένοι καλῇσιν ἐπάλξεσιν · αὐτὰρ Ἀχαιοὶ	10.1	42	2:9.59	καὶ τότε δὴ Κίκονες κλῖναν δαμάσαντες Ἀχαιούς .	{'κλίνω': [42, '6.49'], 'Ἀχαιός': [722, '3.65']}
3	1:22.3	κεκλιμένοι καλῇσιν ἐπάλξεσιν · αὐτὰρ Ἀχαιοὶ	8.1	40	1:1.473	καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν	{'καλός': [309, '4.49'], 'Ἀχαιός': [722, '3.65']}
1	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	17.5	74	1:11.593	πλησίοι ἔστησαν σάκε' ὤμοισι κλίναντες	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87'], 'κλίνω': [42, '6.49']}
2	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	17.5	75	1:13.488	πλησίοι ἔστησαν , σάκε' ὤμοισι κλίναντες .	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87'], 'κλίνω': [42, '6.49']}
3	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	40	1:10.149	ποικίλον ἀμφ' ὤμοισι σάκος θέτο , βῆ δὲ μετ' αὐτούς .	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
4	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	37	1:11.527	εὐρὺ γὰρ ἀμφ' ὤμοισιν ἔχει σάκος · ἀλλὰ καὶ ἡμεῖς	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
5	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	31	1:14.376	ὃς δέ κ' ἀνὴρ μενέχαρμος , ἔχει δ' ὀλίγον σάκος ὤμῳ ,	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
6	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	33	1:15.125	τοῦ δ' ἀπὸ μὲν κεφαλῆς κόρυθ' εἵλετο καὶ σάκος ὤμων ,	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
7	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	34	1:15.474	αὐτὰρ χερσὶν ἑλὼν δολιχὸν δόρυ καὶ σάκος ὤμῳ	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
8	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	39	1:15.479	αὐτὰρ ὅ γ' ἀμφ' ὤμοισι σάκος θέτο τετραθέλυμνον ,	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
9	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	39	2:14.277	καὶ σάκος ὤμοιϊν , δόρυ δ' ἔκβαλον ἔκτοσε χειρός ·	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
10	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	39	2:14.479	εὗδον δ' εὔκηλοι , σάκεσιν εἰλυμένοι ὤμους ·	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
11	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	11.0	40	2:22.122	αὐτὸς δ' ἀμφ' ὤμοισι σάκος θέτο τετραθέλυμνον ,	{'ὦμος': [154, '5.19'], 'σάκος': [79, '5.87']}
12	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	38	1:1.335	ἆσσον ἴτ' · οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ' Ἀγαμέμνων ,	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
13	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	40	1:1.567	ἆσσον ἰόνθ' , ὅτε κέν τοι ἀάπτους χεῖρας ἐφείω .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
14	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	37	1:15.105	ἦ ἔτι μιν μέμαμεν καταπαυσέμεν ἆσσον ἰόντες	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
15	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	40	1:20.429	ἆσσον ἴθ' ὥς κεν θᾶσσον ὀλέθρου πείραθ' ἵκηαι .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
16	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	36	1:22.92	ἀλλ' ὅ γε μίμν' Ἀχιλῆα πελώριον ἆσσον ἰόντα .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
17	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	41	1:23.8	ἀλλ' αὐτοῖς ἵπποισι καὶ ἅρμασιν ἆσσον ἰόντες	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
18	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	41	1:23.667	ἆσσον ἴτω ὅς τις δέπας οἴσεται ἀμφικύπελλον ·	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
19	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	40	1:6.143	ἆσσον ἴθ' ὥς κεν θᾶσσον ὀλέθρου πείραθ' ἵκηαι .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
20	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	36	1:9.508	ὃς μέν τ' αἰδέσεται κούρας Διὸς ἆσσον ἰούσας ,	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
21	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	45	2:10.537	αἵματος ἆσσον ἴμεν , πρὶν Τειρεσίαο πυθέσθαι .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
22	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	45	2:11.50	αἵματος ἆσσον ἴμεν , πρὶν Τειρεσίαο πυθέσθαι .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
23	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	45	2:11.89	αἵματος ἆσσον ἴμεν , πρὶν Τειρεσίαο πυθέσθαι .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
24	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	47	2:11.148	αἵματος ἆσσον ἴμεν , ὁ δέ τοι νημερτὲς ἐνίψει ·	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
25	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	38	2:19.392	νίζε δ' ἄρ' ἆσσον ἰοῦσα ἄναχθ' ἑόν · αὐτίκα δ' ἔγνω	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
26	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	41	2:24.221	ἆσσον ἴεν πολυκάρπου ἀλωῆς πειρητίζων .	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
27	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	10.8	34	2:9.300	ἆσσον ἰών , ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ ,	{'εἶμι': [544, '3.93'], 'ἆσσον': [27, '6.93']}
28	1:22.4	τείχεος ἆσσον ἴσαν σάκε' ὤμοισι κλίναντες .	9.4	32	1:12.264	βάλλον ἀπ' αὐτάων δηΐους ὑπὸ τεῖχος ἰόντας .	{'εἶμι': [544, '3.93'], 'τεῖχος': [114, '5.49']}
1	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	14.2	49	2:11.292	ἐξελάαν · χαλεπὴ δὲ θεοῦ κατὰ μοῖρα πέδησε ,	{'δέ': [12138, '0.92'], 'πεδάω': [12, '7.74'], 'μοῖρα': [108, '5.55']}
2	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	13.3	49	1:4.517	ἔνθ' Ἀμαρυγκείδην Διώρεα μοῖρα πέδησε ·	{'πεδάω': [12, '7.74'], 'μοῖρα': [108, '5.55']}
3	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	35	1:16.849	ἀλλά με μοῖρ' ὀλοὴ καὶ Λητοῦς ἔκτανεν υἱός ,	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
4	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	34	1:21.83	μοῖρ' ὀλοή · μέλλω που ἀπεχθέσθαι Διὶ πατρί ,	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
5	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	34	2:19.145	μοῖρ' ὀλοὴ καθέλῃσι τανηλεγέος θανάτοιο ·	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
6	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	34	2:2.100	μοῖρ' ὀλοὴ καθέλῃσι τανηλεγέος θανάτοιο ,	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
7	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	33	2:24.29	μοῖρ' ὀλοή , τὴν οὔ τις ἀλεύεται ὅς κε γένηται .	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
8	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	34	2:24.135	μοῖρ' ὀλοὴ καθέλῃσι τανηλεγέος θανάτοιο ,	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
9	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	12.0	34	2:3.238	μοῖρ' ὀλοὴ καθέλῃσι τανηλεγέος θανάτοιο .	{'ὀλοός': [42, '6.49'], 'μοῖρα': [108, '5.55']}
10	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	11.6	41	1:15.656	τῶν πρωτέων , αὐτοῦ δὲ παρὰ κλισίῃσιν ἔμειναν	{'δέ': [12138, '0.92'], 'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
11	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	11.6	43	2:16.132	αὐτὰρ ἐγὼν αὐτοῦ μενέω , σὺ δὲ δεῦρο νέεσθαι ,	{'δέ': [12138, '0.92'], 'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
12	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	11.6	40	2:3.427	οἱ δ' ἄλλοι μένετ' αὐτοῦ ἀολλέες , εἴπατε δ' εἴσω	{'δέ': [12138, '0.92'], 'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
13	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	36	1:7.204	εἰ δὲ καὶ Ἕκτορά περ φιλέεις καὶ κήδεαι αὐτοῦ ,	{'δέ': [12138, '0.92'], 'Ἕκτωρ': [442, '4.14'], 'αὐτοῦ': [93, '5.69']}
14	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	47	1:13.564	καὶ τὸ μὲν αὐτοῦ μεῖν' ὥς τε σκῶλος πυρίκαυστος	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
15	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	39	1:23.298	ἀλλ' αὐτοῦ τέρποιτο μένων · μέγα γάρ οἱ ἔδωκε	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
16	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	35	1:9.634	καί ῥ' ὃ μὲν ἐν δήμῳ μένει αὐτοῦ πόλλ' ἀποτίσας ,	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
17	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	33	2:10.271	Εὐρύλοχ' , ἦ τοι μὲν σὺ μέν' αὐτοῦ τῷδ' ἐνὶ χώρῳ	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
18	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	39	2:10.444	αὐτοῦ πὰρ νηί τε μένειν καὶ νῆα ἔρυσθαι ·	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
19	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	45	2:11.152	αὐτὰρ ἐγὼν αὐτοῦ μένον ἔμπεδον , ὄφρ' ἐπὶ μήτηρ	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
20	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	40	2:11.628	αὐτὰρ ἐγὼν αὐτοῦ μένον ἔμπεδον , εἴ τις ἔτ' ἔλθοι	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
21	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	36	2:14.260	αὐτοῦ πὰρ νήεσσι μένειν καὶ νῆας ἔρυσθαι ,	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
22	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	35	2:16.74	ἢ αὐτοῦ παρ' ἐμοί τε μένῃ καὶ δῶμα κομίζῃ ,	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
23	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	36	2:17.429	αὐτοῦ πὰρ νήεσσι μένειν καὶ νῆας ἔρυσθαι ,	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
24	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	55	2:5.362	τόφρ' αὐτοῦ μενέω καὶ τλήσομαι ἄλγεα πάσχων ·	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
25	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.7	39	2:9.194	αὐτοῦ πὰρ νηί τε μένειν καὶ νῆα ἔρυσθαι ,	{'μένω': [183, '5.02'], 'αὐτοῦ': [93, '5.69']}
26	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.6	44	1:16.367	οὐ δὲ κατὰ μοῖραν πέραον πάλιν . Ἕκτορα δ' ἵπποι	{'δέ': [12138, '0.92'], 'Ἕκτωρ': [442, '4.14'], 'μοῖρα': [108, '5.55']}
27	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.5	36	1:15.195	καὶ κρατερός περ ἐὼν μενέτω τριτάτῃ ἐνὶ μοίρῃ .	{'μένω': [183, '5.02'], 'μοῖρα': [108, '5.55']}
28	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	10.5	34	1:9.318	ἴση μοῖρα μένοντι καὶ εἰ μάλα τις πολεμίζοι ·	{'μένω': [183, '5.02'], 'μοῖρα': [108, '5.55']}
29	1:22.5	Ἕκτορα δ' αὐτοῦ μεῖναι ὀλοιὴ μοῖρα πέδησεν	9.8	33	1:16.649	αὐτοῦ ἐπ' ἀντιθέῳ Σαρπηδόνι φαίδιμος Ἕκτωρ	{'Ἕκτωρ': [442, '4.14'], 'αὐτοῦ': [93, '5.69']}
1	1:22.6	Ἰλίου προπάροιθε πυλάων τε Σκαιάων .	20.1	47	1:6.307	πρηνέα δὸς πεσέειν Σκαιῶν προπάροιθε πυλάων ,	{'προπάροιθε': [49, '6.34'], 'πύλη': [63, '6.08'], 'Σκαιαί': [12, '7.74']}
2	1:22.6	Ἰλίου προπάροιθε πυλάων τε Σκαιάων .	15.9	32	1:11.170	ἀλλ' ὅτε δὴ Σκαιάς τε πύλας καὶ φηγὸν ἵκοντο ,	{'Σκαιαί': [12, '7.74'], 'πύλη': [63, '6.08'], 'τε': [4322, '2.13']}
3	1:22.6	Ἰλίου προπάροιθε πυλάων τε Σκαιάων .	15.9	29	1:6.237	Ἕκτωρ δ' ὡς Σκαιάς τε πύλας καὶ φηγὸν ἵκανεν ,	{'Σκαιαί': [12, '7.74'], 'πύλη': [63, '6.08'], 'τε': [4322, '2.13']}
4	1:22.6	Ἰλίου προπάροιθε πυλάων τε Σκαιάων .	15.9	34	1:9.354	ἀλλ' ὅσον ἐς Σκαιάς τε πύλας καὶ φηγὸν ἵκανεν ·	{'Σκαιαί': [12, '7.74'], 'πύλη': [63, '6.08'], 'τε': [4322, '2.13']}
5	1:22.6	Ἰλίου προπάροιθε πυλάων τε Σκαιάων .	13.8	24	1:16.712	Ἕκτωρ δ' ἐν Σκαιῇσι πύλῃς ἔχε μώνυχας ἵππους ·	{'Σκαιαί': [12, '7.74'], 'πύλη': [63, '6.08']}
