index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
2	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	12.8	49	2:24.311	δύσμορος · ἦ τέ οἱ ἐσθλοὶ ἔσαν ὄρνιθες ἰόντι ,	{'εἶμι': [544, '3.93'], 'τε': [4322, '2.13'], 'ὄρνις': [32, '6.76']}
3	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	11.9	38	1:16.782	Τρώων ἐξ ἐνοπῆς , καὶ ἀπ' ὤμων τεύχε' ἕλοντο ,	{'Τρώς': [642, '3.77'], 'ἐνοπή': [8, '8.15']}
4	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	11.9	40	1:17.714	Τρώων ἐξ ἐνοπῆς θάνατον καὶ κῆρα φύγωμεν .	{'Τρώς': [642, '3.77'], 'ἐνοπή': [8, '8.15']}
5	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	11.5	31	1:15.690	ἀλλ' ὥς τ' ὀρνίθων πετεηνῶν αἰετὸς αἴθων	{'ὡς': [2007, '2.63'], 'τε': [4322, '2.13'], 'ὄρνις': [32, '6.76']}
6	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	11.5	35	1:2.459	τῶν δ' ὥς τ' ὀρνίθων πετεηνῶν ἔθνεα πολλὰ	{'ὡς': [2007, '2.63'], 'τε': [4322, '2.13'], 'ὄρνις': [32, '6.76']}
7	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	11.5	40	1:8.251	οἳ δ' ὡς οὖν εἴδονθ' ὅ τ' ἄρ' ἐκ Διὸς ἤλυθεν ὄρνις ,	{'ὡς': [2007, '2.63'], 'τε': [4322, '2.13'], 'ὄρνις': [32, '6.76']}
8	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.7	40	2:11.605	ἀμφὶ δέ μιν κλαγγὴ νεκύων ἦν οἰωνῶν ὥς ,	{'κλαγγή': [8, '8.15'], 'ὡς': [2007, '2.63']}
9	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.5	30	1:12.218	Τρωσὶν ὅδ' ὄρνις ἦλθε περησέμεναι μεμαῶσιν	{'Τρώς': [642, '3.77'], 'ὄρνις': [32, '6.76']}
10	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.2	47	1:10.13	αὐλῶν συρίγγων τ' ἐνοπὴν ὅμαδόν τ' ἀνθρώπων .	{'τε': [4322, '2.13'], 'ἐνοπή': [8, '8.15']}
11	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.2	34	1:12.35	θησέμεναι · τότε δ' ἀμφὶ μάχη ἐνοπή τε δεδήει	{'τε': [4322, '2.13'], 'ἐνοπή': [8, '8.15']}
12	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.2	37	1:16.246	αὐτὰρ ἐπεί κ' ἀπὸ ναῦφι μάχην ἐνοπήν τε δίηται ,	{'τε': [4322, '2.13'], 'ἐνοπή': [8, '8.15']}
13	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.2	43	1:24.160	ἷξεν δ' ἐς Πριάμοιο , κίχεν δ' ἐνοπήν τε γόον τε .	{'τε': [4322, '2.13'], 'ἐνοπή': [8, '8.15']}
14	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	10.2	36	2:10.147	εἴ πως ἔργα ἴδοιμι βροτῶν ἐνοπήν τε πυθοίμην .	{'τε': [4322, '2.13'], 'ἐνοπή': [8, '8.15']}
15	1:3.2	Τρῶες μὲν κλαγγῇ τ' ἐνοπῇ τ' ἴσαν ὄρνιθες ὣς	9.4	38	1:23.865	ὄρνιθος μὲν ἅμαρτε · μέγηρε γάρ οἱ τό γ' Ἀπόλλων ·	{'μέν': [1872, '2.69'], 'ὄρνις': [32, '6.76']}
1	1:3.3	ἠΰτε περ κλαγγὴ γεράνων πέλει οὐρανόθι πρό ·	12.1	37	1:2.480	ἠΰτε βοῦς ἀγέληφι μέγ' ἔξοχος ἔπλετο πάντων	{'πέλω': [109, '5.54'], 'ἠύτε': [36, '6.64']}
2	1:3.3	ἠΰτε περ κλαγγὴ γεράνων πέλει οὐρανόθι πρό ·	9.4	33	1:19.57	ἔπλετο σοὶ καὶ ἐμοί , ὅ τε νῶΐ περ ἀχνυμένω κῆρ	{'πέλω': [109, '5.54'], 'πέρ': [534, '3.95']}
1	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	18.2	45	2:4.566	οὐ νιφετός , οὔ τ' ἂρ χειμὼν πολὺς οὔ τε ποτ' ὄμβρος ,	{'ὄμβρος': [15, '7.52'], 'χειμών': [5, '8.62'], 'τε': [4322, '2.13']}
2	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	15.6	46	1:10.6	τεύχων ἢ πολὺν ὄμβρον ἀθέσφατον ἠὲ χάλαζαν	{'ὄμβρος': [15, '7.52'], 'ἀθέσφατος': [8, '8.15']}
3	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	15.0	37	1:17.549	ἢ καὶ χειμῶνος δυσθαλπέος , ὅς ῥά τε ἔργων	{'ὅς': [2043, '2.62'], 'καί': [5283, '1.71'], 'χειμών': [5, '8.62'], 'τε': [4322, '2.13']}
4	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	14.1	47	1:15.363	ὅς τ' ἐπεὶ οὖν ποιήσῃ ἀθύρματα νηπιέῃσιν	{'ἐπεί': [747, '3.61'], 'ὅς': [2043, '2.62'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
5	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	14.1	54	1:4.244	αἵ τ' ἐπεὶ οὖν ἔκαμον πολέος πεδίοιο θέουσαι	{'ἐπεί': [747, '3.61'], 'ὅς': [2043, '2.62'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
6	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	13.3	37	1:21.283	ὅν ῥά τ' ἔναυλος ἀποέρσῃ χειμῶνι περῶντα .	{'ὅς': [2043, '2.62'], 'χειμών': [5, '8.62'], 'τε': [4322, '2.13']}
7	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	13.2	46	1:13.1	Ζεὺς δ' ἐπεὶ οὖν Τρῶάς τε καὶ Ἕκτορα νηυσὶ πέλασσε ,	{'ἐπεί': [747, '3.61'], 'καί': [5283, '1.71'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
8	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	12.0	47	1:3.340	οἳ δ' ἐπεὶ οὖν ἑκάτερθεν ὁμίλου θωρήχθησαν ,	{'ἐπεί': [747, '3.61'], 'ὅς': [2043, '2.62'], 'οὖν': [85, '5.78']}
9	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.6	33	1:21.609	μεῖναι ἔτ' ἀλλήλους , καὶ γνώμεναι ὅς τε πεφεύγοι	{'ὅς': [2043, '2.62'], 'καί': [5283, '1.71'], 'τε': [4322, '2.13'], 'φεύγω': [162, '5.14']}
10	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.5	47	1:1.57	οἳ δ' ἐπεὶ οὖν ἤγερθεν ὁμηγερέες τε γένοντο ,	{'ἐπεί': [747, '3.61'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
11	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.5	44	2:16.478	οἱ δ' ἐπεὶ οὖν παύσαντο πόνου τετύκοντό τε δαῖτα ,	{'ἐπεί': [747, '3.61'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
12	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.5	45	2:21.273	οἱ δ' ἐπεὶ οὖν σπεῖσάν τ' ἔπιόν θ' ὅσον ἤθελε θυμός ,	{'ἐπεί': [747, '3.61'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
13	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.5	44	2:24.384	οἱ δ' ἐπεὶ οὖν παύσαντο πόνου τετύκοντό τε δαῖτα ,	{'ἐπεί': [747, '3.61'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
14	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.3	40	2:3.166	φεῦγον , ἐπεὶ γίγνωσκον , ὃ δὴ κακὰ μήδετο δαίμων .	{'ἐπεί': [747, '3.61'], 'ὅς': [2043, '2.62'], 'φεύγω': [162, '5.14']}
15	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.1	52	1:22.475	ἣ δ' ἐπεὶ οὖν ἔμπνυτο καὶ ἐς φρένα θυμὸς ἀγέρθη	{'ἐπεί': [747, '3.61'], 'καί': [5283, '1.71'], 'οὖν': [85, '5.78']}
16	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.1	54	1:24.587	τὸν δ' ἐπεὶ οὖν δμῳαὶ λοῦσαν καὶ χρῖσαν ἐλαίῳ ,	{'ἐπεί': [747, '3.61'], 'καί': [5283, '1.71'], 'οὖν': [85, '5.78']}
17	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.1	54	2:17.88	τοὺς δ' ἐπεὶ οὖν δμῳαὶ λοῦσαν καὶ χρῖσαν ἐλαίῳ ,	{'ἐπεί': [747, '3.61'], 'καί': [5283, '1.71'], 'οὖν': [85, '5.78']}
18	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.1	54	2:4.49	τοὺς δ' ἐπεὶ οὖν δμῳαὶ λοῦσαν καὶ χρῖσαν ἐλαίῳ ,	{'ἐπεί': [747, '3.61'], 'καί': [5283, '1.71'], 'οὖν': [85, '5.78']}
19	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	11.1	54	2:8.454	τὸν δ' ἐπεὶ οὖν δμῳαὶ λοῦσαν καὶ χρῖσαν ἐλαίῳ ,	{'ἐπεί': [747, '3.61'], 'καί': [5283, '1.71'], 'οὖν': [85, '5.78']}
20	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.9	38	1:16.98	μήτέ τις οὖν Τρώων θάνατον φύγοι ὅσσοι ἔασι ,	{'οὖν': [85, '5.78'], 'φεύγω': [162, '5.14']}
21	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.9	35	1:5.258	ἄμφω ἀφ' ἡμείων , εἴ γ' οὖν ἕτερός γε φύγῃσιν .	{'οὖν': [85, '5.78'], 'φεύγω': [162, '5.14']}
22	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.8	45	2:12.260	αὐτὰρ ἐπεὶ πέτρας φύγομεν δεινήν τε Χάρυβδιν	{'ἐπεί': [747, '3.61'], 'τε': [4322, '2.13'], 'φεύγω': [162, '5.14']}
23	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.5	35	2:11.200	οὔ τε τις οὖν μοι νοῦσος ἐπήλυθεν , ἥ τε μάλιστα	{'ὅς': [2043, '2.62'], 'τε': [4322, '2.13'], 'οὖν': [85, '5.78']}
24	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.2	46	2:13.244	ἐν μὲν γάρ οἱ σῖτος ἀθέσφατος , ἐν δέ τε οἶνος	{'τε': [4322, '2.13'], 'ἀθέσφατος': [8, '8.15']}
25	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.1	37	2:1.161	ἀνέρος , οὗ δή που λεύκ' ὀστέα πύθεται ὄμβρῳ	{'ὄμβρος': [15, '7.52'], 'ὅς': [2043, '2.62']}
26	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	10.0	45	1:24.42	ὅς τ' ἐπεὶ ἂρ μεγάλῃ τε βίῃ καὶ ἀγήνορι θυμῷ	{'ἐπεί': [747, '3.61'], 'ὅς': [2043, '2.62'], 'καί': [5283, '1.71'], 'τε': [4322, '2.13']}
27	1:3.4	αἵ τ' ἐπεὶ οὖν χειμῶνα φύγον καὶ ἀθέσφατον ὄμβρον	9.8	50	2:11.61	ἆσέ με δαίμονος αἶσα κακὴ καὶ ἀθέσφατος οἶνος .	{'καί': [5283, '1.71'], 'ἀθέσφατος': [8, '8.15']}
1	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	17.4	59	2:22.197	οὐ δέ σέ γ' ἠριγένεια παρ' Ὠκεανοῖο ῥοάων	{'Ὠκεανός': [35, '6.67'], 'γε': [1051, '3.28'], 'ῥοή': [16, '7.45']}
2	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	17.1	46	1:18.240	πέμψεν ἐπ' Ὠκεανοῖο ῥοὰς ἀέκοντα νέεσθαι ·	{'Ὠκεανός': [35, '6.67'], 'ῥοή': [16, '7.45'], 'ἐπί': [1371, '3.02']}
3	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	14.1	56	1:19.1	Ἠὼς μὲν κροκόπεπλος ἀπ' Ὠκεανοῖο ῥοάων	{'Ὠκεανός': [35, '6.67'], 'ῥοή': [16, '7.45']}
4	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	14.1	31	2:24.11	πὰρ δ' ἴσαν Ὠκεανοῦ τε ῥοὰς καὶ Λευκάδα πέτρην ,	{'Ὠκεανός': [35, '6.67'], 'ῥοή': [16, '7.45']}
5	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	11.1	34	1:20.99	καὶ δ' ἄλλως τοῦ γ' ἰθὺ βέλος πέτετ' , οὐ δ' ἀπολήγει	{'ὁ': [5870, '1.60'], 'πέτομαι': [51, '6.30'], 'γε': [1051, '3.28']}
6	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	11.1	33	1:22.143	ὣς ἄρ' ὅ γ' ἐμμεμαὼς ἰθὺς πέτετο , τρέσε δ' Ἕκτωρ	{'ὁ': [5870, '1.60'], 'πέτομαι': [51, '6.30'], 'γε': [1051, '3.28']}
7	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	10.9	40	1:10.514	τόξῳ · τοὶ δ' ἐπέτοντο θοὰς ἐπὶ νῆας Ἀχαιῶν .	{'ὁ': [5870, '1.60'], 'πέτομαι': [51, '6.30'], 'ἐπί': [1371, '3.02']}
8	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	10.9	34	1:11.281	νῆας ἔπι γλαφυράς · τὼ δ' οὐκ ἀέκοντε πετέσθην ·	{'ὁ': [5870, '1.60'], 'πέτομαι': [51, '6.30'], 'ἐπί': [1371, '3.02']}
9	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	10.9	34	1:15.684	θρῴσκων ἄλλοτ' ἐπ' ἄλλον ἀμείβεται , οἳ δὲ πέτονται ·	{'ὁ': [5870, '1.60'], 'πέτομαι': [51, '6.30'], 'ἐπί': [1371, '3.02']}
10	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	10.4	35	1:16.719	ὃς Φρυγίῃ ναίεσκε ῥοῇς ἔπι Σαγγαρίοιο ·	{'ῥοή': [16, '7.45'], 'ἐπί': [1371, '3.02']}
11	1:3.5	κλαγγῇ ταί γε πέτονται ἐπ' ὠκεανοῖο ῥοάων	9.6	47	1:23.205	οὐχ ἕδος · εἶμι γὰρ αὖτις ἐπ' Ὠκεανοῖο ῥέεθρα	{'Ὠκεανός': [35, '6.67'], 'ἐπί': [1371, '3.02']}
1	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	18.3	63	1:2.352	Ἀργεῖοι Τρώεσσι φόνον καὶ κῆρα φέροντες	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φέρω': [374, '4.31'], 'φόνος': [46, '6.40']}
2	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	18.3	61	2:4.273	Ἀργείων Τρώεσσι φόνον καὶ κῆρα φέροντες .	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φέρω': [374, '4.31'], 'φόνος': [46, '6.40']}
3	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	18.3	61	2:8.513	Ἀργείων Τρώεσσι φόνον καὶ κῆρα φέροντες .	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φέρω': [374, '4.31'], 'φόνος': [46, '6.40']}
4	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	14.0	51	1:11.443	σοὶ δ' ἐγὼ ἐνθάδε φημὶ φόνον καὶ κῆρα μέλαιναν	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φόνος': [46, '6.40']}
5	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	14.0	51	1:5.652	σοὶ δ' ἐγὼ ἐνθάδε φημὶ φόνον καὶ κῆρα μέλαιναν	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φόνος': [46, '6.40']}
6	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	14.0	60	2:17.82	εἰ δέ κ' ἐγὼ τούτοισι φόνον καὶ κῆρα φυτεύσω ,	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φόνος': [46, '6.40']}
7	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	14.0	56	2:2.165	ἐγγὺς ἐὼν τοῖσδεσσι φόνον καὶ κῆρα φυτεύει	{'κήρ': [77, '5.88'], 'καί': [5283, '1.71'], 'φόνος': [46, '6.40']}
8	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	11.4	38	1:19.214	ἀλλὰ φόνος τε καὶ αἷμα καὶ ἀργαλέος στόνος ἀνδρῶν .	{'καί': [5283, '1.71'], 'ἀνήρ': [1039, '3.29'], 'φόνος': [46, '6.40']}
9	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	10.7	42	1:17.757	κίρκον , ὅ τε σμικρῇσι φόνον φέρει ὀρνίθεσσιν ,	{'φέρω': [374, '4.31'], 'φόνος': [46, '6.40']}
10	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	10.2	50	1:2.302	μάρτυροι , οὓς μὴ κῆρες ἔβαν θανάτοιο φέρουσαι ·	{'κήρ': [77, '5.88'], 'φέρω': [374, '4.31']}
11	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	10.2	51	1:24.82	ἔρχεται ὠμηστῇσιν ἐπ' ἰχθύσι κῆρα φέρουσα .	{'κήρ': [77, '5.88'], 'φέρω': [374, '4.31']}
12	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	10.2	37	1:9.411	διχθαδίας κῆρας φερέμεν θανάτοιο τέλος δέ .	{'κήρ': [77, '5.88'], 'φέρω': [374, '4.31']}
13	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	10.2	46	2:14.207	ἀλλ' ἦ τοι τὸν κῆρες ἔβαν θανάτοιο φέρουσαι	{'κήρ': [77, '5.88'], 'φέρω': [374, '4.31']}
14	1:3.6	ἀνδράσι Πυγμαίοισι φόνον καὶ κῆρα φέρουσαι ·	9.6	33	2:11.416	ἤδη μὲν πολέων φόνῳ ἀνδρῶν ἀντεβόλησας ,	{'ἀνήρ': [1039, '3.29'], 'φόνος': [46, '6.40']}
1	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	15.7	50	2:9.52	ἠέριοι · τότε δή ῥα κακὴ Διὸς αἶσα παρέστη	{'κακός': [437, '4.16'], 'ἄρα': [1772, '2.76'], 'ἠέριος': [4, '8.84']}
2	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	15.0	52	2:6.92	στεῖβον δ' ἐν βόθροισι θοῶς ἔριδα προφέρουσαι .	{'δέ': [12138, '0.92'], 'ἔρις': [54, '6.24'], 'προφέρω': [10, '7.92']}
3	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	14.1	51	2:8.210	ὅς τις ξεινοδόκῳ ἔριδα προφέρηται ἀέθλων	{'ἔρις': [54, '6.24'], 'προφέρω': [10, '7.92']}
4	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	13.1	48	2:3.161	σχέτλιος , ὅς ῥ' ἔριν ὦρσε κακήν ἔπι δεύτερον αὖτις .	{'κακός': [437, '4.16'], 'ἔρις': [54, '6.24'], 'ἄρα': [1772, '2.76']}
5	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	12.1	38	1:1.557	ἠερίη γὰρ σοί γε παρέζετο καὶ λάβε γούνων ·	{'γε': [1051, '3.28'], 'ἠέριος': [4, '8.84']}
6	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	12.0	35	1:6.346	οἴχεσθαι προφέρουσα κακὴ ἀνέμοιο θύελλα	{'κακός': [437, '4.16'], 'προφέρω': [10, '7.92']}
7	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	11.8	40	1:15.586	ἀλλ' ὅ γ' ἄρ' ἔτρεσε θηρὶ κακὸν ῥέξαντι ἐοικώς ,	{'κακός': [437, '4.16'], 'ὁ': [5870, '1.60'], 'ἄρα': [1772, '2.76'], 'γε': [1051, '3.28']}
8	1:3.7	ἠέριαι δ' ἄρα ταί γε κακὴν ἔριδα προφέρονται .	10.4	52	1:11.529	ἱππῆες πεζοί τε κακὴν ἔριδα προβαλόντες	{'κακός': [437, '4.16'], 'ἔρις': [54, '6.24']}
