index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	34.7	97	1:11.2	ὄρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσι ·	{'ἀθάνατος', 'ὄρνυμι', 'ἠδέ', 'φέρω', 'ἵνα', 'βροτός', 'φάος'}
2	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	34.7	98	1:19.2	ὄρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	{'ἀθάνατος', 'ὄρνυμι', 'ἠδέ', 'φέρω', 'ἵνα', 'βροτός', 'φάος'}
3	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	20.3	63	2:23.348	ὦρσεν , ἵν' ἀνθρώποισι φόως φέροι · ὦρτο δ' Ὀδυσσεὺς	{'ἵνα', 'ὄρνυμι', 'φέρω', 'φάος'}
4	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	11.1	41	1:2.49	Ζηνὶ φόως ἐρέουσα καὶ ἄλλοις ἀθανάτοισιν ·	{'ἀθάνατος', 'φάος'}
5	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.5	36	2:19.24	ἀλλ' ἄγε , τίς τοι ἔπειτα μετοιχομένη φάος οἴσει ;	{'φέρω', 'φάος'}
6	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.5	43	2:23.245	ζεύγνυσθ' ὠκύποδας , φάος ἀνθρώποισι φέροντας ,	{'φέρω', 'φάος'}
7	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.5	33	1:24.43	εἴξας εἶσ' ἐπὶ μῆλα βροτῶν ἵνα δαῖτα λάβῃσιν ·	{'ἵνα', 'βροτός'}
8	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.4	48	1:19.22	ἔργ' ἔμεν ἀθανάτων , μὴ δὲ βροτὸν ἄνδρα τελέσσαι .	{'ἀθάνατος', 'βροτός'}
9	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.4	36	1:21.380	ἀθάνατον θεὸν ὧδε βροτῶν ἕνεκα στυφελίζειν .	{'ἀθάνατος', 'βροτός'}
10	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.4	36	1:24.464	ἀθάνατον θεὸν ὧδε βροτοὺς ἀγαπαζέμεν ἄντην ·	{'ἀθάνατος', 'βροτός'}
11	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.4	32	2:5.218	ἡ μὲν γὰρ βροτός ἐστι , σὺ δ' ἀθάνατος καὶ ἀγήρως .	{'ἀθάνατος', 'βροτός'}
12	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.1	33	1:20.95	ἥ οἱ πρόσθεν ἰοῦσα τίθει φάος ἠδ' ἐκέλευεν	{'ἠδέ', 'φάος'}
13	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	10.1	43	2:19.64	νήησαν ξύλα πολλά , φόως ἔμεν ἠδὲ θέρεσθαι .	{'ἠδέ', 'φάος'}
14	2:5.2	ὤρνυθ' , ἵν' ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν ·	9.9	43	1:20.235	κάλλεος εἵνεκα οἷο ἵν' ἀθανάτοισι μετείη .	{'ἵνα', 'ἀθάνατος'}
1	2:5.3	οἱ δὲ θεοὶ θῶκόνδε καθίζανον , ἐν δ' ἄρα τοῖσι	13.1	38	1:8.439	Οὔλυμπον δὲ δίωκε , θεῶν δ' ἐξίκετο θώκους .	{'δέ', 'θεός', 'θᾶκος'}
2	2:5.3	οἱ δὲ θεοὶ θῶκόνδε καθίζανον , ἐν δ' ἄρα τοῖσι	12.9	43	2:15.468	οἱ μὲν ἄρ' ἐς θῶκον πρόμολον , δήμοιό τε φῆμιν ,	{'ὁ', 'ἄρα', 'θᾶκος'}
3	2:5.3	οἱ δὲ θεοὶ θῶκόνδε καθίζανον , ἐν δ' ἄρα τοῖσι	12.1	37	2:2.14	ἕζετο δ' ἐν πατρὸς θώκῳ , εἶξαν δὲ γέροντες .	{'ἐν', 'δέ', 'θᾶκος'}
4	2:5.3	οἱ δὲ θεοὶ θῶκόνδε καθίζανον , ἐν δ' ἄρα τοῖσι	9.5	33	2:12.318	ἔνθα δ' ἔσαν νυμφέων καλοὶ χοροὶ ἠδὲ θόωκοι ·	{'δέ', 'θᾶκος'}
1	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	16.4	62	1:24.293	φίλτατος οἰωνῶν , καί εὑ κράτος ἐστὶ μέγιστον ,	{'κράτος', 'εἰμί', 'ἕ', 'μέγας'}
2	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	16.4	62	1:24.311	φίλτατος οἰωνῶν , καί εὑ κράτος ἐστὶ μέγιστον ,	{'κράτος', 'εἰμί', 'ἕ', 'μέγας'}
3	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	15.2	69	1:13.484	καὶ δ' ἔχει ἥβης ἄνθος , ὅ τε κράτος ἐστὶ μέγιστον .	{'τε', 'κράτος', 'εἰμί', 'μέγας'}
4	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	15.2	65	1:9.39	ἀλκὴν δ' οὔ τοι δῶκεν , ὅ τε κράτος ἐστὶ μέγιστον .	{'τε', 'κράτος', 'εἰμί', 'μέγας'}
5	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	14.1	45	1:11.753	ἔνθα Ζεὺς Πυλίοισι μέγα κράτος ἐγγυάλιξε ·	{'Ζεύς', 'κράτος', 'μέγας'}
6	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	13.0	62	1:2.118	ἠδ' ἔτι καὶ λύσει · τοῦ γὰρ κράτος ἐστὶ μέγιστον .	{'κράτος', 'εἰμί', 'μέγας'}
7	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	13.0	45	1:6.387	τείρεσθαι Τρῶας , μέγα δὲ κράτος εἶναι Ἀχαιῶν .	{'κράτος', 'εἰμί', 'μέγας'}
8	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	13.0	62	1:9.25	ἠδ' ἔτι καὶ λύσει · τοῦ γὰρ κράτος ἐστὶ μέγιστον .	{'κράτος', 'εἰμί', 'μέγας'}
9	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	13.0	61	2:1.70	ἀντίθεον Πολύφημον , ὅου κράτος ἐστὶ μέγιστον	{'κράτος', 'εἰμί', 'μέγας'}
10	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	12.1	60	1:1.354	Ζεὺς ὑψιβρεμέτης · νῦν δ' οὐ δέ με τυτθὸν ἔτισεν ·	{'Ζεύς', 'ὑψιβρεμέτης'}
11	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	12.1	62	1:12.68	Ζεὺς ὑψιβρεμέτης , Τρώεσσι δὲ ἵετ' ἀρήγειν ,	{'Ζεύς', 'ὑψιβρεμέτης'}
12	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	12.1	63	1:14.54	Ζεὺς ὑψιβρεμέτης αὐτὸς παρατεκτήναιτο .	{'Ζεύς', 'ὑψιβρεμέτης'}
13	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	12.1	57	1:16.121	Ζεὺς ὑψιβρεμέτης , Τρώεσσι δὲ βούλετο νίκην ·	{'Ζεύς', 'ὑψιβρεμέτης'}
14	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	12.1	59	2:23.331	Ζεὺς ὑψιβρεμέτης , ἀπὸ δ' ἔφθιθεν ἐσθλοὶ ἑταῖροι	{'Ζεύς', 'ὑψιβρεμέτης'}
15	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	12.0	31	1:9.502	καὶ γάρ τε λιταί εἰσι Διὸς κοῦραι μεγάλοιο	{'τε', 'Ζεύς', 'εἰμί', 'μέγας'}
16	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.4	40	1:13.486	αἶψά κεν ἠὲ φέροιτο μέγα κράτος , ἠὲ φεροίμην .	{'κράτος', 'μέγας'}
17	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.4	41	1:15.216	ἐκπέρσαι , δοῦναι δὲ μέγα κράτος Ἀργείοισιν ,	{'κράτος', 'μέγας'}
18	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.4	38	1:17.206	εἵλευ · ἀτάρ τοι νῦν γε μέγα κράτος ἐγγυαλίξω ,	{'κράτος', 'μέγας'}
19	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.4	41	1:17.613	ἤλυθε , καί κε Τρωσὶ μέγα κράτος ἐγγυάλιξεν ,	{'κράτος', 'μέγας'}
20	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.4	38	1:18.308	στήσομαι , ἤ κε φέρῃσι μέγα κράτος , ἦ κε φεροίμην .	{'κράτος', 'μέγας'}
21	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.4	45	1:20.121	παρσταίη , δοίη δὲ κράτος μέγα , μη δέ τι θυμῷ	{'κράτος', 'μέγας'}
22	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	10.1	44	1:11.192	εἰς ἵππους ἅλεται , τότε οἱ κράτος ἐγγυαλίξω	{'κράτος', 'ἕ'}
23	2:5.4	Ζεὺς ὑψιβρεμέτης , οὗ τε κράτος ἐστὶ μέγιστον .	9.9	39	1:1.239	πρὸς Διὸς εἰρύαται · ὃ δέ τοι μέγας ἔσσεται ὅρκος ·	{'Ζεύς', 'εἰμί', 'μέγας'}
1	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	12.5	44	2:14.197	οὔ τι διαπρήξαιμι λέγων ἐμὰ κήδεα θυμοῦ ,	{'κῆδος', 'λέγω'}
2	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	11.6	32	2:23.306	αὐτὰρ ὁ διογενὴς Ὀδυσεὺς ὅσα κήδε' ἔθηκεν	{'κῆδος', 'ὁ', 'Ὀδυσσεύς'}
3	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.7	43	1:21.524	πᾶσι δ' ἔθηκε πόνον , πολλοῖσι δὲ κήδε' ἐφῆκεν ,	{'κῆδος', 'δέ', 'πολύς'}
4	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.7	37	1:6.241	πάσας ἑξείης · πολλῇσι δὲ κήδε' ἐφῆπτο .	{'κῆδος', 'δέ', 'πολύς'}
5	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.6	28	1:10.277	χαῖρε δὲ τῷ ὄρνιθ' Ὀδυσεύς , ἠρᾶτο δ' Ἀθήνῃ ·	{'δέ', 'Ἀθήνη', 'ὁ', 'Ὀδυσσεύς'}
6	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.6	25	2:5.491	ὣς Ὀδυσεὺς φύλλοισι καλύψατο · τῷ δ' ἄρ' Ἀθήνη	{'δέ', 'Ἀθήνη', 'ὁ', 'Ὀδυσσεύς'}
7	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.6	33	1:8.507	σῖτόν τ' ἐκ μεγάρων , ἐπὶ δὲ ξύλα πολλὰ λέγεσθε ,	{'δέ', 'λέγω', 'πολύς'}
8	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.6	33	1:8.547	σῖτόν τ' ἐκ μεγάρων , ἐπὶ δὲ ξύλα πολλὰ λέγοντο .	{'δέ', 'λέγω', 'πολύς'}
9	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.4	31	2:22.273	ἱέμενοι · τὰ δὲ πολλὰ ἐτώσια θῆκεν Ἀθήνη .	{'δέ', 'Ἀθήνη', 'ὁ', 'πολύς'}
10	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	10.4	37	2:3.393	τοῦ ὁ γέρων κρητῆρα κεράσσατο , πολλὰ δ' Ἀθήνῃ	{'δέ', 'Ἀθήνη', 'ὁ', 'πολύς'}
11	2:5.5	τοῖσι δ' Ἀθηναίη λέγε κήδεα πόλλ' Ὀδυσῆος	9.8	34	2:7.242	κήδε' , ἐπεί μοι πολλὰ δόσαν θεοὶ Οὐρανίωνες ·	{'κῆδος', 'πολύς'}
1	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	13.7	42	2:18.421	Τηλεμάχῳ μελέμεν · τοῦ γὰρ φίλον ἵκετο δῶμα .	{'μέλω', 'γάρ', 'δῶμα'}
2	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	12.4	49	1:21.516	μέμβλετο γάρ οἱ τεῖχος ἐϋδμήτοιο πόληος	{'μέλω', 'γάρ', 'ἕ'}
3	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	11.5	37	1:21.586	ἐν γάρ οἱ πολέες τε καὶ ἄλκιμοι ἀνέρες εἰμέν ,	{'ἐν', 'γάρ', 'εἰμί', 'ἕ'}
4	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	11.5	39	2:24.104	ξεῖνος γάρ οἱ ἔην Ἰθάκῃ ἔνι οἰκία ναίων .	{'ἐν', 'γάρ', 'εἰμί', 'ἕ'}
5	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	11.1	47	2:14.169	μίμνησκ' · ἦ γὰρ θυμὸς ἐνὶ στήθεσσιν ἐμοῖσιν	{'ἐν', 'μιμνήσκω', 'γάρ'}
6	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	11.1	38	1:17.671	μνησάσθω · πᾶσιν γὰρ ἐπίστατο μείλιχος εἶναι	{'γάρ', 'μιμνήσκω', 'εἰμί'}
7	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	10.9	34	2:1.392	οὐ μὲν γάρ τι κακὸν βασιλευέμεν · αἶψά τέ οἱ δῶ	{'δῶμα', 'γάρ', 'ἕ'}
8	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	10.5	36	2:10.349	τέσσαρες , αἵ οἱ δῶμα κάτα δρήστειραι ἔασι ·	{'δῶμα', 'εἰμί', 'ἕ'}
9	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	10.5	40	2:5.381	ἵκετο δ' εἰς Αἰγάς , ὅθι οἱ κλυτὰ δώματ' ἔασιν .	{'δῶμα', 'εἰμί', 'ἕ'}
10	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	10.2	35	2:21.372	αἲ γὰρ πάντων τόσσον , ὅσοι κατὰ δώματ' ἔασι ,	{'δῶμα', 'γάρ', 'εἰμί'}
11	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	10.1	33	2:24.115	ἦ οὐ μέμνῃ ὅτε κεῖσε κατήλυθον ὑμέτερον δῶ ,	{'δῶμα', 'μιμνήσκω'}
12	2:5.6	μνησαμένη · μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης ·	9.4	35	1:24.152	μὴ δέ τί οἱ θάνατος μελέτω φρεσὶ μὴ δέ τι τάρβος ·	{'μέλω', 'ἕ'}
1	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	32.8	100	2:12.371	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	{'πατήρ', 'Ζεύς', 'ἠδέ', 'εἰμί', 'μάκαρ', 'ἀεί', 'ἄλλος', 'θεός'}
2	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	32.8	100	2:12.377	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	{'πατήρ', 'Ζεύς', 'ἠδέ', 'εἰμί', 'μάκαρ', 'ἀεί', 'ἄλλος', 'θεός'}
3	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	32.8	100	2:8.306	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	{'πατήρ', 'Ζεύς', 'ἠδέ', 'εἰμί', 'μάκαρ', 'ἀεί', 'ἄλλος', 'θεός'}
4	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	17.4	68	1:24.99	εἵαθ' ὁμηγερέες μάκαρες θεοὶ αἰὲν ἐόντες .	{'θεός', 'εἰμί', 'μάκαρ', 'ἀεί'}
5	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	15.0	51	1:3.365	Ζεῦ πάτερ οὔ τις σεῖο θεῶν ὀλοώτερος ἄλλος ·	{'ἄλλος', 'Ζεύς', 'θεός', 'πατήρ'}
6	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	15.0	52	2:20.201	Ζεῦ πάτερ , οὔ τις σεῖο θεῶν ὀλοώτερος ἄλλος ·	{'ἄλλος', 'Ζεύς', 'θεός', 'πατήρ'}
7	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	14.8	42	1:18.116	Ζεὺς ἐθέλῃ τελέσαι ἠδ' ἀθάνατοι θεοὶ ἄλλοι .	{'ἄλλος', 'Ζεύς', 'ἠδέ', 'θεός'}
8	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	14.8	42	1:22.366	Ζεὺς ἐθέλῃ τελέσαι ἠδ' ἀθάνατοι θεοὶ ἄλλοι .	{'ἄλλος', 'Ζεύς', 'ἠδέ', 'θεός'}
9	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	14.5	66	1:21.518	οἳ δ' ἄλλοι πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες ,	{'ἄλλος', 'θεός', 'εἰμί', 'ἀεί'}
10	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	14.0	53	2:24.351	Ζεῦ πάτερ , ἦ ῥα ἔτ' ἔστε θεοὶ κατὰ μακρὸν Ὄλυμπον ,	{'εἰμί', 'Ζεύς', 'θεός', 'πατήρ'}
11	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	14.0	45	1:13.631	Ζεῦ πάτερ ἦ τέ σέ φασι περὶ φρένας ἔμμεναι ἄλλων	{'εἰμί', 'Ζεύς', 'ἄλλος', 'πατήρ'}
12	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	12.6	32	2:9.276	οὐ δὲ θεῶν μακάρων , ἐπεὶ ἦ πολὺ φέρτεροί εἰμεν ·	{'θεός', 'εἰμί', 'μάκαρ'}
13	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	11.7	48	2:9.367	μήτηρ ἠδὲ πατὴρ ἠδ' ἄλλοι πάντες ἑταῖροι .	{'ἄλλος', 'ἠδέ', 'πατήρ'}
14	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	11.4	33	1:16.227	οὔτέ τεῳ σπένδεσκε θεῶν , ὅτε μὴ Διὶ πατρί .	{'Ζεύς', 'θεός', 'πατήρ'}
15	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	11.4	52	1:21.273	Ζεῦ πάτερ ὡς οὔ τίς με θεῶν ἐλεεινὸν ὑπέστη	{'Ζεύς', 'θεός', 'πατήρ'}
16	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	11.4	54	2:20.112	Ζεῦ πάτερ , ὅς τε θεοῖσι καὶ ἀνθρώποισιν ἀνάσσεις ,	{'Ζεύς', 'θεός', 'πατήρ'}
17	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	11.4	41	1:13.818	ἀρήσῃ Διὶ πατρὶ καὶ ἄλλοις ἀθανάτοισι	{'ἄλλος', 'Ζεύς', 'πατήρ'}
18	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	11.4	41	1:6.259	ὡς σπείσῃς Διὶ πατρὶ καὶ ἄλλοις ἀθανάτοισι	{'ἄλλος', 'Ζεύς', 'πατήρ'}
19	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	10.9	57	1:1.290	εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες	{'θεός', 'εἰμί', 'ἀεί'}
20	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	10.9	59	1:1.494	καὶ τότε δὴ πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες	{'θεός', 'εἰμί', 'ἀεί'}
21	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	10.9	43	1:5.873	αἰεί τοι ῥίγιστα θεοὶ τετληότες εἰμὲν	{'θεός', 'εἰμί', 'ἀεί'}
22	2:5.7	Ζεῦ πάτερ ἠδ' ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες ,	10.9	54	2:1.263	δῶκεν , ἐπεί ῥα θεοὺς νεμεσίζετο αἰὲν ἐόντας ,	{'θεός', 'εἰμί', 'ἀεί'}
