index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
5	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	14.1	52	12-1:18.358	ἀνστήσασ' Ἀχιλῆα πόδας ταχύν · ἦ ῥά νυ σεῖο	{'Ἀχιλλεύς': [382, 4.287, 1], 'πούς': [287, 4.577, 1], 'ταχύς': [136, 5.32, 1]}
6	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	12.9	44	12-1:24.292	αἴτει δ' οἰωνὸν ταχὺν ἄγγελον , ὅς τέ οἱ αὐτῷ	{'δέ': [12138, 0.92, 1], 'ταχύς': [136, 5.32, 1], 'ἄγγελος': [34, 6.706, 1]}
7	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	12.9	45	12-1:24.310	πέμψον δ' οἰωνὸν ταχὺν ἄγγελον , ὅς τε σοὶ αὐτῷ	{'δέ': [12138, 0.92, 1], 'ταχύς': [136, 5.32, 1], 'ἄγγελος': [34, 6.706, 1]}
8	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.9	42	12-1:11.652	νῦν δὲ ἔπος ἐρέων πάλιν ἄγγελος εἶμ' Ἀχιλῆϊ .	{'δέ': [12138, 0.92, 1], 'ἄγγελος': [34, 6.706, 1], 'Ἀχιλλεύς': [382, 4.287, 1]}
9	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.4	47	12-2:03.112	Ἀντίλοχος , πέρι μὲν θείειν ταχὺς ἠδὲ μαχητής ·	{'Ἀντίλοχος': [61, 6.122, 1], 'ταχύς': [136, 5.32, 1]}
10	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.4	45	12-2:04.202	Ἀντίλοχον , πέρι μὲν θείειν ταχὺν ἠδὲ μαχητήν .	{'Ἀντίλοχος': [61, 6.122, 1], 'ταχύς': [136, 5.32, 1]}
11	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.2	41	12-1:02.786	Τρωσὶν δ' ἄγγελος ἦλθε ποδήνεμος ὠκέα Ἶρις	{'δέ': [12138, 0.92, 1], 'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
12	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.2	48	12-1:24.561	Ἕκτορά τοι λῦσαι , Διόθεν δέ μοι ἄγγελος ἦλθε	{'δέ': [12138, 0.92, 1], 'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
13	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.2	45	12-1:03.121	Ἶρις δ' αὖθ' Ἑλένῃ λευκωλένῳ ἄγγελος ἦλθεν	{'δέ': [12138, 0.92, 1], 'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
14	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.2	49	12-2:12.374	ὠκέα δ' Ἠελίῳ Ὑπερίονι ἄγγελος ἦλθε	{'δέ': [12138, 0.92, 1], 'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
15	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	11.2	49	12-2:08.270	Ἡφαίστοιο ἄνακτος . ἄφαρ δέ οἱ ἄγγελος ἦλθεν	{'δέ': [12138, 0.92, 1], 'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
16	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.8	33	12-1:06.514	καγχαλόων , ταχέες δὲ πόδες φέρον · αἶψα δ' ἔπειτα	{'ταχύς': [136, 5.32, 1], 'δέ': [12138, 0.92, 1], 'πούς': [287, 4.577, 1]}
17	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.6	45	12-1:23.756	Ἀντίλοχος · ὃ γὰρ αὖτε νέους ποσὶ πάντας ἐνίκα .	{'Ἀντίλοχος': [61, 6.122, 1], 'πούς': [287, 4.577, 1]}
18	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.5	45	12-1:17.654	ὄτρυνον δ' Ἀχιλῆϊ δαΐφρονι θᾶσσον ἰόντα	{'δέ': [12138, 0.92, 1], 'Ἀχιλλεύς': [382, 4.287, 1], 'ταχύς': [136, 5.32, 1]}
19	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.2	29	12-1:11.715	ἄγγελος ἦλθε θέουσ' ἀπ' Ὀλύμπου θωρήσσεσθαι	{'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
20	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.2	29	12-1:18.167	ἄγγελος ἦλθε θέουσ' ἀπ' Ὀλύμπου θωρήσσεσθαι	{'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
21	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.2	48	12-1:22.438	Ἕκτορος · οὐ γάρ οἵ τις ἐτήτυμος ἄγγελος ἐλθὼν	{'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
22	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.2	48	12-1:24.194	δαιμονίη Διόθεν μοι Ὀλύμπιος ἄγγελος ἦλθε	{'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
23	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	10.2	39	12-2:16.138	ἦ καὶ Λαέρτῃ αὐτὴν ὁδὸν ἄγγελος ἔλθω	{'ἄγγελος': [34, 6.706, 1], 'ἔρχομαι': [772, 3.591, 1]}
24	12-1:18.002	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	9.8	42	12-1:13.249	Μηριόνη Μόλου υἱὲ πόδας ταχὺ φίλταθ' ἑταίρων	{'πούς': [287, 4.577, 1], 'ταχύς': [136, 5.32, 1]}
1	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	19.9	82	12-1:19.344	κεῖνος ὅ γε προπάροιθε νεῶν ὀρθοκραιράων	{'ὁ': [5870, 1.609, 1], 'προπάροιθε': [49, 6.341, 1], 'ναῦς': [997, 3.335, 1], 'ὀρθόκραιρος': [5, 8.623, 1]}
2	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	11.7	48	12-1:01.329	τὸν δ' εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1], 'ναῦς': [997, 3.335, 1]}
3	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	11.7	51	12-1:10.074	τὸν δ' εὗρεν παρά τε κλισίῃ καὶ νηῒ μελαίνῃ	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1], 'ναῦς': [997, 3.335, 1]}
4	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	10.5	51	12-1:15.746	δώδεκα δὲ προπάροιθε νεῶν αὐτοσχεδὸν οὖτα .	{'δέ': [12138, 0.92, 1], 'προπάροιθε': [49, 6.341, 1], 'ναῦς': [997, 3.335, 1]}
5	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	10.5	47	12-2:10.172	κὰδ' δ' ἔβαλον προπάροιθε νεός , ἀνέγειρα δ' ἑταίρους	{'δέ': [12138, 0.92, 1], 'προπάροιθε': [49, 6.341, 1], 'ναῦς': [997, 3.335, 1]}
6	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	10.5	57	12-2:09.482	κὰδ δ' ἔβαλε προπάροιθε νεὸς κυανοπρῴροιο	{'δέ': [12138, 0.92, 1], 'προπάροιθε': [49, 6.341, 1], 'ναῦς': [997, 3.335, 1]}
7	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	10.0	30	12-2:09.535	νηὸς ἐπ’ ἀλλοτρίης , εὕροι δ’ ἐν πήματα οἴκῳ .	{'ναῦς': [997, 3.335, 1], 'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1]}
8	12-1:18.003	τὸν δ' εὗρε προπάροιθε νεῶν ὀρθοκραιράων	9.6	47	12-1:15.423	ἐν κονίῃσι πεσόντα νεὸς προπάροιθε μελαίνης ,	{'ναῦς': [997, 3.335, 1], 'προπάροιθε': [49, 6.341, 1]}
1	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	23.6	76	12-1:02.036	τὰ φρονέοντ' ἀνὰ θυμὸν ἅ ῥ' οὐ τελέεσθαι ἔμελλον ·	{'ὁ': [5870, 1.609, 1], 'φρονέω': [95, 5.679, 1], 'ἀνά': [232, 4.799, 1], 'θυμός': [757, 3.603, 1], 'ὅς': [2043, 2.63, 1], 'τελέω': [135, 5.35, 1]}
2	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	18.3	59	12-2:02.116	τὰ φρονέουσ' ἀνὰ θυμόν , ὅ οἱ πέρι δῶκεν Ἀθήνη	{'ὁ': [5870, 1.609, 1], 'φρονέω': [95, 5.679, 1], 'ἀνά': [232, 4.799, 1], 'θυμός': [757, 3.603, 1], 'ὅς': [2043, 2.63, 1]}
3	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	17.2	40	12-1:14.195	αὔδα ὅ τι φρονέεις · τελέσαι δέ με θυμὸς ἄνωγεν ,	{'ὅς': [2043, 2.63, 1], 'φρονέω': [95, 5.679, 1], 'τελέω': [135, 5.35, 1], 'θυμός': [757, 3.603, 1]}
4	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	17.2	40	12-1:18.426	αὔδα ὅ τι φρονέεις · τελέσαι δέ με θυμὸς ἄνωγεν ,	{'ὅς': [2043, 2.63, 1], 'φρονέω': [95, 5.679, 1], 'τελέω': [135, 5.35, 1], 'θυμός': [757, 3.603, 1]}
5	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	17.2	40	12-2:05.089	αὔδα ὅ τι φρονέεις · τελέσαι δέ με θυμὸς ἄνωγεν ,	{'ὅς': [2043, 2.63, 1], 'φρονέω': [95, 5.679, 1], 'τελέω': [135, 5.35, 1], 'θυμός': [757, 3.603, 1]}
6	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	16.9	48	12-1:09.310	ᾗ περ δὴ φρονέω τε καὶ ὡς τετελεσμένον ἔσται ,	{'δή': [967, 3.359, 1], 'φρονέω': [95, 5.679, 1], 'τελέω': [135, 5.35, 1], 'εἰμί': [2118, 2.598, 1]}
7	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	16.3	59	12-2:02.156	ὥρμηναν δ' ἀνὰ θυμὸν ἅ περ τελέεσθαι ἔμελλον .	{'ἀνά': [232, 4.799, 1], 'θυμός': [757, 3.603, 1], 'ὅς': [2043, 2.63, 1], 'τελέω': [135, 5.35, 1]}
8	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	13.5	34	12-1:08.430	ὅς κε τύχῃ · κεῖνος δὲ τὰ ἃ φρονέων ἐνὶ θυμῷ	{'ὅς': [2043, 2.63, 1], 'ὁ': [5870, 1.609, 1], 'φρονέω': [95, 5.679, 1], 'θυμός': [757, 3.603, 1]}
9	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	12.9	52	12-1:01.388	ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί ·	{'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1], 'εἰμί': [2118, 2.598, 1]}
10	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	12.6	41	12-2:22.051	ἀλλ' ἄλλα φρονέων , τά οἱ οὐκ ἐτέλεσσε Κρονίων ,	{'φρονέω': [95, 5.679, 1], 'ὁ': [5870, 1.609, 1], 'τελέω': [135, 5.35, 1]}
11	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	12.5	36	12-2:07.312	τοῖος ἐὼν οἷός ἐσσι , τά τε φρονέων ἅ τ' ἐγώ περ ,	{'εἰμί': [2118, 2.598, 1], 'ὁ': [5870, 1.609, 1], 'φρονέω': [95, 5.679, 1], 'ὅς': [2043, 2.63, 1]}
12	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	12.3	28	12-1:18.008	μὴ δή μοι τελέσωσι θεοὶ κακὰ κήδεα θυμῷ ,	{'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1], 'θυμός': [757, 3.603, 1]}
13	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	11.5	31	12-2:13.040	ἤδη γὰρ τετέλεσται ἅ μοι φίλος ἤθελε θυμός ,	{'τελέω': [135, 5.35, 1], 'ὅς': [2043, 2.63, 1], 'θυμός': [757, 3.603, 1]}
14	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	11.0	50	12-2:19.312	ἀλλά μοι ὧδ' ἀνὰ θυμὸν ὀΐεται , ὡς ἔσεταί περ ·	{'ἀνά': [232, 4.799, 1], 'θυμός': [757, 3.603, 1], 'εἰμί': [2118, 2.598, 1]}
15	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.8	49	12-1:10.491	τὰ φρονέων κατὰ θυμὸν ὅπως καλλίτριχες ἵπποι	{'ὁ': [5870, 1.609, 1], 'φρονέω': [95, 5.679, 1], 'θυμός': [757, 3.603, 1]}
16	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.7	30	12-2:16.461	ἦλθες , δῖ' Εὔμαιε . τί δὴ κλέος ἔστ' ἀνὰ ἄστυ ;	{'δή': [967, 3.359, 1], 'εἰμί': [2118, 2.598, 1], 'ἀνά': [232, 4.799, 1]}
17	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.6	41	12-2:16.136	γιγνώσκω , φρονέω · τά γε δὴ νοέοντι κελεύεις .	{'φρονέω': [95, 5.679, 1], 'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1]}
18	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.6	41	12-2:17.193	γιγνώσκω , φρονέω · τά γε δὴ νοέοντι κελεύεις .	{'φρονέω': [95, 5.679, 1], 'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1]}
19	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.6	41	12-2:17.281	γιγνώσκω , φρονέω · τά γε δὴ νοέοντι κελεύεις .	{'φρονέω': [95, 5.679, 1], 'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1]}
20	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.5	44	12-2:19.547	οὐκ ὄναρ , ἀλλ' ὕπαρ ἐσθλόν , ὅ τοι τετελεσμένον ἔσται .	{'ὅς': [2043, 2.63, 1], 'τελέω': [135, 5.35, 1], 'εἰμί': [2118, 2.598, 1]}
21	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.5	37	12-1:09.598	εἴξας ᾧ θυμῷ · τῷ δ' οὐκέτι δῶρα τέλεσσαν	{'θυμός': [757, 3.603, 1], 'ὁ': [5870, 1.609, 1], 'τελέω': [135, 5.35, 1]}
22	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.3	39	12-1:14.048	κεῖνος τὼς ἀγόρευε · τὰ δὴ νῦν πάντα τελεῖται .	{'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1]}
23	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.3	36	12-1:18.074	ἐξαύδα , μὴ κεῦθε · τὰ μὲν δή τοι τετέλεσται	{'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1]}
24	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.3	39	12-1:02.330	κεῖνος τὼς ἀγόρευε · τὰ δὴ νῦν πάντα τελεῖται .	{'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1]}
25	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.3	38	12-2:13.178	ὣς ἀγόρευ' ὁ γέρων · τὰ δὲ δὴ νῦν πάντα τελεῖται .	{'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1]}
26	12-1:18.004	τὰ φρονέοντ' ἀνὰ θυμὸν ἃ δὴ τετελεσμένα ἦεν ·	10.3	34	12-2:02.176	οἴκαδ' ἐλεύσεσθαι · τὰ δὲ δὴ νῦν πάντα τελεῖται .	{'ὁ': [5870, 1.609, 1], 'δή': [967, 3.359, 1], 'τελέω': [135, 5.35, 1]}
