index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
23	12-2:14.003	πέφραδε δῖον ὑφορβόν , ὅ οἱ βιότοιο μάλιστα	10.0	32	12-1:02.057	ἀμβροσίην διὰ νύκτα · μάλιστα δὲ Νέστορι δίῳ	{'μάλιστα': [85, 5.79, 1], 'δῖος': [405, 4.229, 1]}
24	12-2:14.003	πέφραδε δῖον ὑφορβόν , ὅ οἱ βιότοιο μάλιστα	9.9	38	12-1:14.122	ἀφνειὸν βιότοιο , ἅλις δέ οἱ ἦσαν ἄρουραι	{'βίοτος': [40, 6.544, 1], 'ἕ': [963, 3.368, 1]}
1	12-2:14.004	κήδετο οἰκήων , οὓς κτήσατο δῖος Ὀδυσσεύς .	10.5	69	12-2:01.398	καὶ δμώων , οὕς μοι ληίσσατο δῖος Ὀδυσσεύς .	{'ὅς': [2043, 2.63, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
2	12-2:14.004	κήδετο οἰκήων , οὓς κτήσατο δῖος Ὀδυσσεύς .	10.5	35	12-2:02.027	ἐξ οὗ Ὀδυσσεὺς δῖος ἔβη κοίλῃς ἐνὶ νηυσί .	{'ὅς': [2043, 2.63, 1], 'Ὀδυσσεύς': [722, 3.652, 1], 'δῖος': [405, 4.229, 1]}
3	12-2:14.004	κήδετο οἰκήων , οὓς κτήσατο δῖος Ὀδυσσεύς .	10.5	49	12-2:21.038	ὅς οἱ τόξον ἔδωκε . τὸ δ' οὔ ποτε δῖος Ὀδυσσεὺς	{'ὅς': [2043, 2.63, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
4	12-2:14.004	κήδετο οἰκήων , οὓς κτήσατο δῖος Ὀδυσσεύς .	10.5	31	12-2:03.084	δίου Ὀδυσσῆος ταλασίφρονος , ὅν ποτέ φασι	{'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1], 'ὅς': [2043, 2.63, 1]}
5	12-2:14.004	κήδετο οἰκήων , οὓς κτήσατο δῖος Ὀδυσσεύς .	10.5	47	12-2:08.494	ὅν ποτ' ἐς ἀκρόπολιν δόλον ἤγαγε δῖος Ὀδυσσεὺς	{'ὅς': [2043, 2.63, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
6	12-2:14.004	κήδετο οἰκήων , οὓς κτήσατο δῖος Ὀδυσσεύς .	9.5	27	12-1:09.402	Ἴλιον ἐκτῆσθαι εὖ ναιόμενον πτολίεθρον	{'κτέομαι': [2, 9.539, 1]}
1	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	17.5	51	12-2:15.466	εὗρε δ' ἐνὶ προδόμῳ ἠμὲν δέπα ἠδὲ τραπέζας	{'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
2	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	15.5	33	12-2:20.106	πλησίον , ἔνθ' ἄρα οἱ μύλαι ἥατο ποιμένι λαῶν ,	{'ἔνθα': [501, 4.095, 1], 'ἄρα': [1772, 2.764, 1], 'ἕ': [963, 3.368, 1], 'ἧμαι': [130, 5.365, 1]}
3	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	15.1	51	12-1:24.673	οἳ μὲν ἄρ' ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο	{'ὁ': [5870, 1.609, 1], 'ἄρα': [1772, 2.764, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
4	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	15.1	50	12-2:04.302	οἱ μὲν ἄρ' ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο ,	{'ὁ': [5870, 1.609, 1], 'ἄρα': [1772, 2.764, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
5	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	13.1	35	12-2:03.032	ἔνθ' ἄρα Νέστωρ ἧστο σὺν υἱάσιν , ἀμφὶ δ' ἑταῖροι	{'ἔνθα': [501, 4.095, 1], 'ἄρα': [1772, 2.764, 1], 'ἧμαι': [130, 5.365, 1], 'δέ': [12138, 0.92, 1]}
6	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.8	38	12-2:01.106	εὗρε δ' ἄρα μνηστῆρας ἀγήνορας . οἱ μὲν ἔπειτα	{'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1], 'ἄρα': [1772, 2.764, 1], 'ἕ': [963, 3.368, 1]}
7	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.3	43	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	{'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
8	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.2	31	12-1:13.280	οὐ δέ οἱ ἀτρέμας ἧσθαι ἐρητύετ' ἐν φρεσὶ θυμός ,	{'δέ': [12138, 0.92, 1], 'ἕ': [963, 3.368, 1], 'ἧμαι': [130, 5.365, 1], 'ἐν': [2076, 2.612, 1]}
9	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.2	44	12-2:13.337	ἧσται ἐνὶ μεγάροισιν , ὀϊζυραὶ δέ οἱ αἰεὶ	{'ἧμαι': [130, 5.365, 1], 'ἐν': [2076, 2.612, 1], 'δέ': [12138, 0.92, 1], 'ἕ': [963, 3.368, 1]}
10	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.1	38	12-1:24.083	εὗρε δ' ἐνὶ σπῆϊ γλαφυρῷ Θέτιν , ἀμφὶ δ' ἄρ' ἄλλαι	{'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1], 'ἐν': [2076, 2.612, 1], 'ἄρα': [1772, 2.764, 1]}
11	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.1	38	12-2:02.299	εὗρε δ' ἄρα μνηστῆρας ἀγήνορας ἐν μεγάροισιν ,	{'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1], 'ἄρα': [1772, 2.764, 1], 'ἐν': [2076, 2.612, 1]}
12	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.1	48	12-1:01.498	εὗρεν δ' εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλων	{'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1], 'ἧμαι': [130, 5.365, 1]}
13	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	12.1	43	12-1:05.753	εὗρον δὲ Κρονίωνα θεῶν ἄτερ ἥμενον ἄλλων	{'εὑρίσκω': [81, 5.838, 1], 'δέ': [12138, 0.92, 1], 'ἧμαι': [130, 5.365, 1]}
14	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.9	36	12-1:20.023	ἥμενος , ἔνθ' ὁρόων φρένα τέρψομαι · οἳ δὲ δὴ ἄλλοι	{'ἧμαι': [130, 5.365, 1], 'ἔνθα': [501, 4.095, 1], 'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1]}
15	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.6	50	12-1:09.473	ἄλλο δ' ἐνὶ προδόμῳ , πρόσθεν θαλάμοιο θυράων .	{'δέ': [12138, 0.92, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
16	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.6	48	12-2:20.143	ἔδραθ' ἐνὶ προδόμῳ · χλαῖναν δ' ἐπιέσσαμεν ἡμεῖς .	{'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1], 'δέ': [12138, 0.92, 1]}
17	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.2	42	12-1:17.523	ὣς ἄρ' ὅ γε προθορὼν πέσεν ὕπτιος · ἐν δέ οἱ ἔγχος	{'ἄρα': [1772, 2.764, 1], 'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'δέ': [12138, 0.92, 1], 'ἕ': [963, 3.368, 1]}
18	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.2	38	12-2:23.093	ἡ δ' ἄνεω δὴν ἧστο , τάφος δέ οἱ ἦτορ ἵκανεν ·	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'ἧμαι': [130, 5.365, 1], 'ἕ': [963, 3.368, 1]}
19	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.1	55	12-2:05.151	τὸν δ' ἄρ' ἐπ' ἀκτῆς εὗρε καθήμενον · οὐ δέ ποτ' ὄσσε	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'ἄρα': [1772, 2.764, 1], 'εὑρίσκω': [81, 5.838, 1]}
20	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	11.1	31	12-2:05.475	βῆ ῥ' ἴμεν εἰς ὕλην · τὴν δὲ σχεδὸν ὕδατος εὗρεν	{'ἄρα': [1772, 2.764, 1], 'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1]}
21	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.9	48	12-1:03.125	τὴν δ' εὗρ' ἐν μεγάρῳ · ἣ δὲ μέγαν ἱστὸν ὕφαινε	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1], 'ἐν': [2076, 2.612, 1]}
22	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.9	48	12-1:06.321	τὸν δ' εὗρ' ἐν θαλάμῳ περικαλλέα τεύχε' ἕποντα	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1], 'ἐν': [2076, 2.612, 1]}
23	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.9	42	12-1:07.382	τοὺς δ' εὗρ' εἰν ἀγορῇ Δαναοὺς θεράποντας Ἄρηος	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1], 'ἐν': [2076, 2.612, 1]}
24	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.9	47	12-2:24.226	τὸν δ' οἶον πατέρ' εὗρεν ἐϋκτιμένῃ ἐν ἀλωῇ ,	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1], 'ἐν': [2076, 2.612, 1]}
25	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.8	41	12-1:11.771	ἔνθα δ' ἔπειθ' ἥρωα Μενοίτιον εὕρομεν ἔνδον	{'ἔνθα': [501, 4.095, 1], 'δέ': [12138, 0.92, 1], 'εὑρίσκω': [81, 5.838, 1]}
26	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.7	47	12-2:15.005	εὕδοντ' ἐν προδόμῳ Μενελάου κυδαλίμοιο ,	{'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
27	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.7	32	12-1:24.452	ἀμφὶ δέ οἱ μεγάλην αὐλὴν ποίησαν ἄνακτι	{'δέ': [12138, 0.92, 1], 'ἕ': [963, 3.368, 1], 'αὐλή': [45, 6.426, 1]}
28	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.7	35	12-2:01.425	Τηλέμαχος δ' , ὅθι οἱ θάλαμος περικαλλέος αὐλῆς	{'δέ': [12138, 0.92, 1], 'ἕ': [963, 3.368, 1], 'αὐλή': [45, 6.426, 1]}
29	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.7	45	12-2:17.266	ἐξ ἑτέρων ἕτερ' ἐστίν , ἐπήσκηται δέ οἱ αὐλὴ	{'δέ': [12138, 0.92, 1], 'ἕ': [963, 3.368, 1], 'αὐλή': [45, 6.426, 1]}
30	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.6	33	12-1:01.330	ἥμενον · οὐ δ' ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς .	{'ἧμαι': [130, 5.365, 1], 'δέ': [12138, 0.92, 1], 'ἄρα': [1772, 2.764, 1], 'ὁ': [5870, 1.609, 1]}
31	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	10.6	37	12-1:19.255	εὔχετο · τοὶ δ' ἄρα πάντες ἐπ' αὐτόφιν εἵατο σιγῇ	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'ἄρα': [1772, 2.764, 1], 'ἧμαι': [130, 5.365, 1]}
